CustomerId,TransactionCount,TotalAmount,AvgAmount,StdAmount,Amount_min,Amount_max,Value_sum,Value_mean,Value_std,TransactionHour_mean,HasFraud,PrimaryChannel,PrimaryCategory,PrimaryPricing,PrimaryCurrency,PrimaryChannel_Encoded,PrimaryCategory_Encoded,PrimaryPricing_Encoded,PrimaryCurrency_Encoded,PrimaryChannel_WoE,PrimaryCategory_WoE,PrimaryPricing_WoE
CustomerId_2056,-0.05741432542244506,-0.047429335635440634,-0.08094068455230444,4503.141264717331,-1000.0,20000.0,46425,2321.25,4409.538666345948,0.022931206959765613,0,ChannelId_3,airtime,2,UGX,2,0,2,0,-0.09489375825673708,0.4294477817982869,-0.0016632675654343922
CustomerId_2057,-0.20186834906239567,-0.05621678950001921,-0.07484015459061466,7626.707459098367,-5000.0,10000.0,41000,6833.333333333333,3763.863263545405,1.6537487894974658,0,ChannelId_2,airtime,2,UGX,1,0,2,0,0.929436056385569,0.4294477817982869,-0.0016632675654343922
CustomerId_2059,-0.25345907179094945,-0.06280507951786032,-0.08716546156005713,0.0,1100.0,1100.0,1100,1100.0,0.0,-1.4281112089989758,0,ChannelId_3,airtime,2,UGX,2,0,2,0,-0.09489375825673708,0.4294477817982869,-0.0016632675654343922
CustomerId_2061,-0.1193231926967096,-0.04848751070813857,-0.0766861107035496,5263.914057884229,-5000.0,10000.0,62000,4428.571428571428,3921.6222254471277,0.8099061708615353,0,ChannelId_3,airtime,2,UGX,2,0,2,0,-0.09489375825673708,0.4294477817982869,-0.0016632675654343922
CustomerId_2062,-0.08836875905957733,-0.0468662024663179,-0.07814775712980516,5590.863377764076,-5000.0,10000.0,85395,5023.235294117647,3420.1000264870136,-0.11378856258137574,0,ChannelId_3,airtime,2,UGX,2,0,2,0,-0.09489375825673708,0.4294477817982869,-0.0016632675654343922
CustomerId_2063,-0.016141747239602034,-0.02640385701705105,-0.06887629637959411,5952.103513203047,-5000.0,10000.0,152000,6333.333333333333,3418.8310571160796,-0.636244403829751,0,ChannelId_3,airtime,2,UGX,2,0,2,0,-0.09489375825673708,0.4294477817982869,-0.0016632675654343922
CustomerId_2064,0.14894856549177007,-0.03336204823421788,-0.08163472855161195,2984.4223741037868,-350.0,11000.0,83705,2092.625,2937.865522812133,0.6328826649955197,0,ChannelId_3,financial_services,2,UGX,2,2,2,0,-0.09489375825673708,-0.29348339401586754,-0.0016632675654343922
CustomerId_2065,-0.19155020451668492,-0.06067032632772186,-0.08784704535560234,837.015673745264,-50.0,2000.0,7100,1014.2857142857143,796.1963146288555,-1.1346007329516956,0,ChannelId_3,airtime,4,UGX,2,0,3,0,-0.09489375825673708,0.4294477817982869,0.908407244105744
CustomerId_2067,-0.25345907179094945,-0.062473824712494005,-0.08179798917013864,0.0,2000.0,2000.0,2000,2000.0,0.0,-0.9144678759162355,0,ChannelId_3,financial_services,2,UGX,2,2,2,0,-0.09489375825673708,-0.29348339401586754,-0.0016632675654343922
CustomerId_2068,0.9640819846029199,0.04641257429857184,-0.07879912070265084,4999.861459069105,-5000.0,20000.0,461592,3878.924369747899,4105.0670697047035,0.16029842608042258,0,ChannelId_3,airtime,2,UGX,2,0,2,0,-0.09489375825673708,0.4294477817982869,-0.0016632675654343922
CustomerId_2069,0.25213001094887766,0.023473915148744376,-0.06563414426080964,5492.1125605317875,-5000.0,20500.0,250405,5008.1,5216.329819491314,0.7908279899184624,0,ChannelId_3,financial_services,2,UGX,2,2,2,0,-0.09489375825673708,-0.29348339401586754,-0.0016632675654343922
CustomerId_2071,-0.25345907179094945,-0.05952933755368234,-0.03408712348197424,0.0,10000.0,10000.0,10000,10000.0,0.0,2.424213789121576,0,ChannelId_3,financial_services,2,UGX,2,2,2,0,-0.09489375825673708,-0.29348339401586754,-0.0016632675654343922
CustomerId_2072,0.08703969821750554,-0.011313360328141245,-0.06899323477588863,7028.652842779598,-5000.0,11000.0,253000,7441.176470588235,3173.67177152411,0.21856888823686815,0,ChannelId_3,airtime,2,UGX,2,0,2,0,-0.09489375825673708,0.4294477817982869,-0.0016632675654343922
CustomerId_2073,-0.25345907179094945,-0.06284188560734547,-0.08776184738115919,0.0,1000.0,1000.0,1000,1000.0,0.0,-1.941754542081716,0,ChannelId_3,financial_services,2,UGX,2,2,2,0,-0.09489375825673708,-0.29348339401586754,-0.0016632675654343922
CustomerId_2074,-0.20186834906239567,-0.05621678950001921,-0.07484015459061466,7626.707459098367,-5000.0,10000.0,41000,6833.333333333333,3763.863263545405,1.6537487894974658,0,ChannelId_2,airtime,2,UGX,1,0,2,0,0.929436056385569,0.4294477817982869,-0.0016632675654343922
CustomerId_2075,-0.19155020451668492,-0.05847668339440717,-0.08276924607879056,2096.9876353610534,-1000.0,3500.0,15140,2162.8571428571427,1696.2774368767462,0.6998397423438055,0,ChannelId_3,tv,2,UGX,2,7,2,0,-0.09489375825673708,-1.0049797132440093,-0.0016632675654343922
CustomerId_2076,-0.25345907179094945,-0.06265785515991974,-0.08477991827564892,0.0,1500.0,1500.0,1500,1500.0,0.0,-0.40082454283349517,0,ChannelId_3,airtime,2,UGX,2,0,2,0,-0.09489375825673708,0.4294477817982869,-0.0016632675654343922
CustomerId_2078,-0.18123205997097416,-0.041152057073749006,-0.04904895276887205,12771.07383056391,-1000.0,30000.0,63270,7908.75,12480.077194701735,-0.8181597509632217,0,ChannelId_3,financial_services,2,UGX,2,2,2,0,-0.09489375825673708,-0.29348339401586754,-0.0016632675654343922
CustomerId_2081,-0.25345907179094945,-0.06173770292279109,-0.06987027274809754,0.0,4000.0,4000.0,4000,4000.0,0.0,-0.14400287629212505,0,ChannelId_3,financial_services,2,UGX,2,2,2,0,-0.09489375825673708,-0.29348339401586754,-0.0016632675654343922
CustomerId_2083,-0.25345907179094945,-0.06284188560734547,-0.08776184738115919,0.0,1000.0,1000.0,1000,1000.0,0.0,1.910570456038836,0,ChannelId_3,financial_services,2,UGX,2,2,2,0,-0.09489375825673708,-0.29348339401586754,-0.0016632675654343922
CustomerId_2085,-0.25345907179094945,-0.06136964202793963,-0.06390641453707699,0.0,5000.0,5000.0,5000,5000.0,0.0,0.11281879024924507,0,ChannelId_3,financial_services,2,UGX,2,2,2,0,-0.09489375825673708,-0.29348339401586754,-0.0016632675654343922
CustomerId_2086,-0.23282278269952794,-0.044262171635243826,0.008614101308932887,15311.329138908875,-520.0,26000.0,52520,17506.666666666668,14710.884858951664,1.225712678595182,0,ChannelId_3,tv,2,UGX,2,7,2,0,-0.09489375825673708,-1.0049797132440093,-0.0016632675654343922
CustomerId_2089,-0.20186834906239567,-0.059558782425270455,-0.08386546001662576,1385.7945975744985,-40.0,3000.0,10080,1680.0,1346.7590727372137,0.8832837898733554,0,ChannelId_3,financial_services,2,UGX,2,2,2,0,-0.09489375825673708,-0.29348339401586754,-0.0016632675654343922
CustomerId_2093,-0.005823602693891275,-0.0035840815362606112,-0.05507990438476658,9691.577099041553,-5000.0,21000.0,244000,9760.0,6200.000000000001,-1.1404709424726414,0,ChannelId_3,financial_services,2,UGX,2,2,2,0,-0.09489375825673708,-0.29348339401586754,-0.0016632675654343922
CustomerId_2094,1.345853332794218,0.11807645972805686,-0.07489579432933466,7646.634548806151,-9000.0,50000.0,573046,3673.371794871795,7441.617896596229,-0.39588566463077635,0,ChannelId_3,financial_services,2,UGX,2,2,2,0,-0.09489375825673708,-0.29348339401586754,-0.0016632675654343922
CustomerId_2095,-0.25345907179094945,-0.05952933755368234,-0.03408712348197424,0.0,10000.0,10000.0,10000,10000.0,0.0,-0.6576462093748653,0,ChannelId_3,financial_services,2,UGX,2,2,2,0,-0.09489375825673708,-0.29348339401586754,-0.0016632675654343922
CustomerId_2097,-0.23282278269952794,-0.02640385701705105,0.10506956810850525,57951.12883571236,-5000.0,100000.0,112000,37333.333333333336,54280.137558165174,1.1401054564147255,0,ChannelId_3,data_bundles,2,UGX,2,1,2,0,-0.09489375825673708,-0.21652235287973912,-0.0016632675654343922
CustomerId_2098,-0.25345907179094945,-0.05952933755368234,-0.03408712348197424,0.0,10000.0,10000.0,10000,10000.0,0.0,1.3969271229560958,0,ChannelId_3,financial_services,2,UGX,2,2,2,0,-0.09489375825673708,-0.29348339401586754,-0.0016632675654343922
CustomerId_2099,-0.21218649360810643,-0.05584872860516775,-0.06987027274809754,6558.963332722634,-5000.0,10000.0,30400,6080.0,4100.2438951847735,-0.40082454283349517,0,ChannelId_3,financial_services,2,UGX,2,2,2,0,-0.09489375825673708,-0.29348339401586754,-0.0016632675654343922
CustomerId_2101,-0.25345907179094945,-0.06302591605477119,-0.09074377648666945,0.0,500.0,500.0,500,500.0,0.0,-2.455397875164456,0,ChannelId_3,airtime,4,UGX,2,0,3,0,-0.09489375825673708,0.4294477817982869,0.908407244105744
CustomerId_2102,-0.19155020451668492,-0.04885557160299003,-0.060498495559350954,9431.456989902512,-5000.0,20000.0,61000,8714.285714285714,6047.4315681476355,0.5163956948142552,0,ChannelId_3,financial_services,2,UGX,2,2,2,0,-0.09489375825673708,-0.29348339401586754,-0.0016632675654343922
CustomerId_2103,-0.20186834906239567,-0.05621678950001921,-0.07484015459061466,7626.707459098367,-5000.0,10000.0,41000,6833.333333333333,3763.863263545405,0.11281879024924507,0,ChannelId_2,airtime,2,UGX,1,0,2,0,0.929436056385569,0.4294477817982869,-0.0016632675654343922
CustomerId_2104,-0.20186834906239567,-0.05621678950001921,-0.07484015459061466,7626.707459098367,-5000.0,10000.0,41000,6833.333333333333,3763.863263545405,1.6537487894974658,0,ChannelId_2,airtime,2,UGX,1,0,2,0,0.929436056385569,0.4294477817982869,-0.0016632675654343922
CustomerId_2105,-0.25345907179094945,-0.06284188560734547,-0.08776184738115919,0.0,1000.0,1000.0,1000,1000.0,0.0,0.3696404567906152,0,ChannelId_3,data_bundles,4,UGX,2,1,3,0,-0.09489375825673708,-0.21652235287973912,0.908407244105744
CustomerId_2106,-0.1193231926967096,-0.044806901759623985,-0.07242621198139206,8741.715073003834,-5000.0,20000.0,112000,8000.0,4607.685886729827,0.8649393851204005,0,ChannelId_2,airtime,2,UGX,1,0,2,0,0.929436056385569,0.4294477817982869,-0.0016632675654343922
CustomerId_2107,-0.19155020451668492,-0.04848751070813857,-0.059646515814919455,8385.787295861286,-5000.0,20000.0,51000,7285.714285714285,6818.217893122458,-0.5475797808571352,0,ChannelId_3,airtime,2,UGX,2,0,2,0,-0.09489375825673708,0.4294477817982869,-0.0016632675654343922
CustomerId_2108,-0.2431409272452387,-0.04830348026071284,0.02704242318098638,353.5533905932738,20000.0,20500.0,40500,20250.0,353.5533905932738,-1.6849328755403459,0,ChannelId_3,airtime,4,UGX,2,0,3,0,-0.09489375825673708,0.4294477817982869,0.908407244105744
CustomerId_2109,-0.23282278269952794,-0.06284188560734547,-0.09173775285517288,1154.7005383792516,-1000.0,1000.0,3000,1000.0,0.0,-1.4281112089989758,0,ChannelId_3,financial_services,2,UGX,2,2,2,0,-0.09489375825673708,-0.29348339401586754,-0.0016632675654343922
CustomerId_2110,-0.25345907179094945,-0.06284188560734547,-0.08776184738115919,0.0,1000.0,1000.0,1000,1000.0,0.0,-1.1712895424576055,0,ChannelId_3,financial_services,2,UGX,2,2,2,0,-0.09489375825673708,-0.29348339401586754,-0.0016632675654343922
CustomerId_2111,0.8815368282372339,0.027836540935418718,-0.08043500579088486,5759.448196081073,-5000.0,50000.0,364568,3284.3963963963965,5224.697101754111,-0.09310128472536686,0,ChannelId_3,airtime,1,UGX,2,0,1,0,-0.09489375825673708,0.4294477817982869,-0.3596231965204124
CustomerId_2115,-0.25345907179094945,-0.062473824712494005,-0.08179798917013864,0.0,2000.0,2000.0,2000,2000.0,0.0,-1.941754542081716,0,ChannelId_3,financial_services,2,UGX,2,2,2,0,-0.09489375825673708,-0.29348339401586754,-0.0016632675654343922
CustomerId_2116,-0.25345907179094945,-0.062473824712494005,-0.08179798917013864,0.0,2000.0,2000.0,2000,2000.0,0.0,1.6537487894974658,0,ChannelId_3,airtime,4,UGX,2,0,3,0,-0.09489375825673708,0.4294477817982869,0.908407244105744
CustomerId_2117,-0.1193231926967096,-0.044806901759623985,-0.07242621198139206,7303.4689936125105,-5000.0,11000.0,102000,7285.714285714285,3148.3468538405855,0.16785200450810991,0,ChannelId_3,airtime,2,UGX,2,0,2,0,-0.09489375825673708,0.4294477817982869,-0.0016632675654343922
CustomerId_2120,-0.21218649360810643,-0.05584872860516775,-0.06987027274809754,6745.368781616021,-5000.0,10000.0,32000,6400.0,3781.5340802378078,0.8832837898733554,0,ChannelId_3,financial_services,2,UGX,2,2,2,0,-0.09489375825673708,-0.29348339401586754,-0.0016632675654343922
CustomerId_2122,-0.25345907179094945,-0.06302591605477119,-0.09074377648666945,0.0,500.0,500.0,500,500.0,0.0,1.1401054564147255,0,ChannelId_3,airtime,4,UGX,2,0,3,0,-0.09489375825673708,0.4294477817982869,0.908407244105744
CustomerId_2123,-0.22250463815381719,-0.062289794265068275,-0.08999829421029189,1250.0,-1000.0,2000.0,4500,1125.0,629.1528696058958,-1.7491382921756884,0,ChannelId_3,airtime,2,UGX,2,0,2,0,-0.09489375825673708,0.4294477817982869,-0.0016632675654343922
CustomerId_2126,-0.07805061451386658,-0.0594189192852269,-0.09031305339365131,1221.61563973364,-1000.0,5000.0,12800,711.1111111111111,1141.7614816789676,-0.2581458391994007,0,ChannelId_3,financial_services,2,UGX,2,2,2,0,-0.09489375825673708,-0.29348339401586754,-0.0016632675654343922
CustomerId_2127,-0.1709139154252634,-0.05634561081321722,-0.08136726607712048,2510.496852108053,-1000.0,5000.0,21350,2372.222222222222,2191.4822482613095,0.19842601242970193,0,ChannelId_3,financial_services,2,UGX,2,2,2,0,-0.09489375825673708,-0.29348339401586754,-0.0016632675654343922
CustomerId_2130,0.035448975488951755,-0.02512447734654738,-0.07244583689412587,7623.147548862224,-1000.0,30000.0,110952,3825.9310344827586,7530.873454990058,0.1659543074647012,0,ChannelId_3,financial_services,2,UGX,2,2,2,0,-0.09489375825673708,-0.29348339401586754,-0.0016632675654343922
CustomerId_2133,-0.1709139154252634,-0.041199904990079694,-0.054099181034509856,8477.633972859277,-5000.0,22000.0,71400,7933.333333333333,7122.675059273728,-0.40082454283349517,0,ChannelId_3,airtime,2,UGX,2,0,2,0,-0.09489375825673708,0.4294477817982869,-0.0016632675654343922
CustomerId_2134,-0.08836875905957733,-0.03376507491408023,-0.06566049048149479,6026.137920367747,-5000.0,11000.0,112000,6588.235294117647,3704.875563521192,0.7926408487411071,0,ChannelId_3,airtime,2,UGX,2,0,2,0,-0.09489375825673708,0.4294477817982869,-0.0016632675654343922
CustomerId_2135,0.582310636411622,-0.014883536285764597,-0.08417625654752942,3904.8436248748717,-5000.0,10000.0,222386,2712.0243902439024,3224.512783469124,-0.8674883027684237,0,ChannelId_3,airtime,2,UGX,2,0,2,0,-0.09489375825673708,0.4294477817982869,-0.0016632675654343922
CustomerId_2136,-0.2431409272452387,-0.06286028865208804,-0.09089287294194497,742.4621202458749,-50.0,1000.0,1050,525.0,671.7514421272201,1.1401054564147255,0,ChannelId_2,airtime,2,UGX,1,0,2,0,0.929436056385569,0.4294477817982869,-0.0016632675654343922
CustomerId_2137,0.14894856549177007,-0.002847959746557694,-0.06927388692699549,5648.008498577175,-5000.0,10000.0,236000,5900.0,3665.850725065266,-0.9080473342527011,0,ChannelId_3,airtime,2,UGX,2,0,2,0,-0.09489375825673708,0.4294477817982869,-0.0016632675654343922
CustomerId_2138,-0.1193231926967096,-0.03376507491408023,-0.059646515814919455,6591.7030766372845,-5000.0,11000.0,112000,8000.0,3113.247129976625,-0.2907581143157651,0,ChannelId_3,financial_services,2,UGX,2,2,2,0,-0.09489375825673708,-0.29348339401586754,-0.0016632675654343922
CustomerId_2139,-0.25345907179094945,-0.06284188560734547,-0.08776184738115919,0.0,1000.0,1000.0,1000,1000.0,0.0,-0.9144678759162355,0,ChannelId_3,airtime,2,UGX,2,0,2,0,-0.09489375825673708,0.4294477817982869,-0.0016632675654343922
CustomerId_2140,-0.12964133724242036,-0.044806901759623985,-0.07078778939594686,8060.667402539258,-5000.0,15000.0,102000,7846.153846153846,3782.5510317366916,0.3696404567906152,0,ChannelId_3,airtime,2,UGX,2,0,2,0,-0.09489375825673708,0.4294477817982869,-0.0016632675654343922
CustomerId_2141,-0.25345907179094945,-0.05952933755368234,-0.03408712348197424,0.0,10000.0,10000.0,10000,10000.0,0.0,-0.14400287629212505,0,ChannelId_3,financial_services,2,UGX,2,2,2,0,-0.09489375825673708,-0.29348339401586754,-0.0016632675654343922
CustomerId_2142,0.025130830943240996,-0.016944692019368563,-0.06695224212341963,7006.575709617586,-5000.0,10200.0,216700,7739.285714285715,2806.6507370509003,-0.4191689475864501,0,ChannelId_3,airtime,2,UGX,2,0,2,0,-0.09489375825673708,0.4294477817982869,-0.0016632675654343922
CustomerId_2143,-0.25345907179094945,0.12082050092353244,2.8882033999180945,0.0,500000.0,500000.0,500000,500000.0,0.0,-0.9144678759162355,1,ChannelId_3,financial_services,2,UGX,2,2,2,0,-0.09489375825673708,-0.29348339401586754,-0.0016632675654343922
CustomerId_2144,-0.22250463815381719,-0.05695291128972212,-0.0683793081953424,6652.0673478250355,-2000.0,10000.0,31000,7750.0,7228.41614740048,-0.14400287629212505,0,ChannelId_2,financial_services,2,UGX,1,2,2,0,0.929436056385569,-0.29348339401586754,-0.0016632675654343922
CustomerId_2145,-0.06773246996815582,-0.037445683862594815,-0.07175359639368296,7318.565672915146,-5000.0,11000.0,142000,7473.684210526316,2988.281205208691,-0.8198493671904675,0,ChannelId_3,airtime,2,UGX,2,0,2,0,-0.09489375825673708,0.4294477817982869,-0.0016632675654343922
CustomerId_2147,-0.25345907179094945,-0.05952933755368234,-0.03408712348197424,0.0,10000.0,10000.0,10000,10000.0,0.0,0.6264621233319854,0,ChannelId_3,financial_services,2,UGX,2,2,2,0,-0.09489375825673708,-0.29348339401586754,-0.0016632675654343922
CustomerId_2148,-0.23282278269952794,-0.0598973984485338,-0.07583413095911809,13892.443989449805,-13000.0,12000.0,37790,12596.666666666666,1772.0139201861068,0.5408549011515285,0,ChannelId_3,utility_bill,2,UGX,2,8,2,0,-0.09489375825673708,-0.11298167393889867,-0.0016632675654343922
CustomerId_2149,-0.1709139154252634,-0.04848751070813857,-0.06721966909875507,6463.573143221772,-5000.0,10000.0,62000,6888.888888888889,3257.470047615344,-0.029859913384849397,0,ChannelId_3,financial_services,2,UGX,2,2,2,0,-0.09489375825673708,-0.29348339401586754,-0.0016632675654343922
CustomerId_2150,-0.005823602693891275,-0.05432606068316727,-0.08796771976660361,1373.363544975134,-1000.0,3500.0,26663,1066.52,1293.15870126859,-1.2431996090891893,0,ChannelId_3,financial_services,2,UGX,2,2,2,0,-0.09489375825673708,-0.29348339401586754,-0.0016632675654343922
CustomerId_2151,-0.25345907179094945,-0.06100158113308817,-0.05794255632605644,0.0,6000.0,6000.0,6000,6000.0,0.0,-2.198576208623086,0,ChannelId_3,financial_services,2,UGX,2,2,2,0,-0.09489375825673708,-0.29348339401586754,-0.0016632675654343922
CustomerId_2152,-0.23282278269952794,-0.0632283495469395,-0.09382510322903007,1000.4165798972613,-1000.0,1000.0,2050,683.3333333333334,548.4827557301445,-1.6849328755403459,0,ChannelId_2,financial_services,2,UGX,1,2,2,0,0.929436056385569,-0.29348339401586754,-0.0016632675654343922
CustomerId_2153,-0.25345907179094945,-0.06302591605477119,-0.09074377648666945,0.0,500.0,500.0,500,500.0,0.0,-1.6849328755403459,0,ChannelId_3,airtime,4,UGX,2,0,3,0,-0.09489375825673708,0.4294477817982869,0.908407244105744
CustomerId_2154,1.046627140968606,0.05012410036225395,-0.07926583828466896,4658.105922451411,-5000.0,16000.0,489358,3853.212598425197,4116.233961507991,0.34739606047600835,0,ChannelId_3,airtime,2,UGX,2,0,2,0,-0.09489375825673708,0.4294477817982869,-0.0016632675654343922
CustomerId_2155,-0.21218649360810643,-0.05621678950001921,-0.07106304439030164,6685.805860178712,-5000.0,10000.0,31000,6200.0,3834.057902536163,1.1914697897229993,0,ChannelId_3,financial_services,2,UGX,2,2,2,0,-0.09489375825673708,-0.29348339401586754,-0.0016632675654343922
CustomerId_2156,-0.18123205997097416,-0.0617156192691,-0.0906990475500868,470.5847426340977,-20.0,1000.0,4140,517.5,457.96911935818804,0.8190783732380129,0,ChannelId_3,financial_services,2,UGX,2,2,2,0,-0.09489375825673708,-0.29348339401586754,-0.0016632675654343922
CustomerId_2157,-0.25345907179094945,-0.06284188560734547,-0.08776184738115919,0.0,1000.0,1000.0,1000,1000.0,0.0,-1.941754542081716,0,ChannelId_3,airtime,4,UGX,2,0,3,0,-0.09489375825673708,0.4294477817982869,0.908407244105744
CustomerId_2158,-0.23282278269952794,0.019603754839381288,0.3535636602343614,108512.67207105353,5000.0,200000.0,225000,75000.0,108512.67207105353,-1.3425039868185191,0,ChannelId_3,financial_services,2,UGX,2,2,2,0,-0.09489375825673708,-0.29348339401586754,-0.0016632675654343922
CustomerId_2159,-0.23282278269952794,-0.06173770292279109,-0.08577389464415233,577.3502691896257,1000.0,2000.0,4000,1333.3333333333333,577.3502691896257,0.11281879024924507,0,ChannelId_3,financial_services,2,UGX,2,2,2,0,-0.09489375825673708,-0.29348339401586754,-0.0016632675654343922
CustomerId_2165,-0.23282278269952794,-0.061829718146503954,-0.08627088282840405,3269.174207655505,-1000.0,5000.0,6250,2083.3333333333335,2553.592241007427,-2.9690412082471966,0,ChannelId_2,financial_services,2,UGX,1,2,2,0,0.929436056385569,-0.29348339401586754,-0.0016632675654343922
CustomerId_2166,-0.25345907179094945,-0.044806901759623985,0.2044672049588477,0.0,50000.0,50000.0,50000,50000.0,0.0,-1.6849328755403459,0,ChannelId_3,financial_services,2,UGX,2,2,2,0,-0.09489375825673708,-0.29348339401586754,-0.0016632675654343922
CustomerId_2167,-0.16059577087955262,-0.04848751070813857,-0.06987027274809754,6164.414002968976,-5000.0,10000.0,62000,6200.0,3614.784456460256,-0.37514237617935825,0,ChannelId_3,airtime,2,UGX,2,0,2,0,-0.09489375825673708,0.4294477817982869,-0.0016632675654343922
CustomerId_2169,-0.22250463815381719,-0.016466212856061667,0.0956267926077227,46176.29261861546,2000.0,100000.0,127000,31750.0,46176.29261861546,-1.0428787091869205,0,ChannelId_3,financial_services,2,UGX,2,2,2,0,-0.09489375825673708,-0.29348339401586754,-0.0016632675654343922
CustomerId_2170,-0.2431409272452387,-0.06173770292279109,-0.08179798917013864,0.0,2000.0,2000.0,4000,2000.0,0.0,0.3696404567906152,0,ChannelId_3,airtime,1,UGX,2,0,1,0,-0.09489375825673708,0.4294477817982869,-0.3596231965204124
CustomerId_2171,-0.08836875905957733,-0.041126292811109404,-0.07267679425916602,7381.290936032324,-5000.0,11500.0,123000,7235.294117647059,3478.1354876698283,0.037283005972371316,0,ChannelId_3,airtime,2,UGX,2,0,2,0,-0.09489375825673708,0.4294477817982869,-0.0016632675654343922
CustomerId_2172,-0.1709139154252634,-0.059901079057482313,-0.08776847389028254,1759.0423136215657,-1000.0,5000.0,11160,1240.0,1577.0007133796737,1.910570456038836,0,ChannelId_3,financial_services,2,UGX,2,2,2,0,-0.09489375825673708,-0.29348339401586754,-0.0016632675654343922
CustomerId_2173,-0.19155020451668492,-0.04885557160299003,-0.060498495559350954,6241.184258807054,-5000.0,10000.0,51000,7285.714285714285,3638.419332360584,0.6264621233319854,0,ChannelId_3,financial_services,2,UGX,2,2,2,0,-0.09489375825673708,-0.29348339401586754,-0.0016632675654343922
CustomerId_2175,-0.20186834906239567,-0.05584872860516775,-0.07384617822211123,6088.2400303098,-5000.0,10000.0,32000,5333.333333333333,4033.1955899344466,-1.1712895424576055,0,ChannelId_3,airtime,2,UGX,2,0,2,0,-0.09489375825673708,0.4294477817982869,-0.0016632675654343922
CustomerId_2176,-0.23282278269952794,-0.05961031095054966,-0.07428352782425274,6714.372643814164,-1000.0,11000.0,12220,4073.3333333333335,6011.333739972631,0.8832837898733554,0,ChannelId_2,financial_services,2,UGX,1,2,2,0,0.929436056385569,-0.29348339401586754,-0.0016632675654343922
CustomerId_2178,-0.005823602693891275,0.07001815978987014,-0.007375479663470087,33318.01133511222,-1629.0,120000.0,383867,15354.68,33370.187708891695,0.24636605685075744,0,ChannelId_3,financial_services,2,UGX,2,2,2,0,-0.09489375825673708,-0.29348339401586754,-0.0016632675654343922
CustomerId_2179,-0.2431409272452387,-0.06284188560734547,-0.09074377648666945,0.0,500.0,500.0,1000,500.0,0.0,-1.941754542081716,0,ChannelId_3,airtime,4,UGX,2,0,3,0,-0.09489375825673708,0.4294477817982869,0.908407244105744
CustomerId_2181,-0.25345907179094945,-0.06284188560734547,-0.08776184738115919,0.0,1000.0,1000.0,1000,1000.0,0.0,0.8832837898733554,0,ChannelId_3,airtime,4,UGX,2,0,3,0,-0.09489375825673708,0.4294477817982869,0.908407244105744
CustomerId_2183,-0.19155020451668492,-0.05621678950001921,-0.0775380904479811,4914.749424412389,-5000.0,10000.0,31000,4428.571428571428,3141.5040377258183,1.3969271229560958,0,ChannelId_3,financial_services,2,UGX,2,2,2,0,-0.09489375825673708,-0.29348339401586754,-0.0016632675654343922
CustomerId_2184,-0.20186834906239567,-0.06308554191973713,-0.09338974157962557,6408.891375789315,-10000.0,10000.0,26062,4343.666666666667,5349.090452279403,-0.40082454283349517,0,ChannelId_2,financial_services,2,UGX,1,2,2,0,0.929436056385569,-0.29348339401586754,-0.0016632675654343922
CustomerId_2186,0.706128370960151,-0.003962926615331213,-0.08351287122059754,3244.631261632081,-6600.0,10200.0,222118,2362.9574468085107,2801.4388964678265,0.22756889657624044,0,ChannelId_3,financial_services,2,UGX,2,2,2,0,-0.09489375825673708,-0.29348339401586754,-0.0016632675654343922
CustomerId_2187,0.11799413185463781,-0.046466856395404064,-0.08639338369976554,1537.472575990194,-100.0,5000.0,46510,1257.027027027027,1514.3881508620805,-0.5396470652882898,0,ChannelId_3,financial_services,2,UGX,2,2,2,0,-0.09489375825673708,-0.29348339401586754,-0.0016632675654343922
CustomerId_2188,-0.18123205997097416,-0.06176530748990495,-0.09079968765739778,808.651600328773,-1000.0,1500.0,6075,759.375,519.6045027573513,-0.5934407927395228,0,ChannelId_3,airtime,2,UGX,2,0,2,0,-0.09489375825673708,0.4294477817982869,-0.0016632675654343922
CustomerId_2190,-0.25345907179094945,-0.06284188560734547,-0.08776184738115919,0.0,1000.0,1000.0,1000,1000.0,0.0,-0.6576462093748653,0,ChannelId_3,airtime,4,UGX,2,0,3,0,-0.09489375825673708,0.4294477817982869,0.908407244105744
CustomerId_2191,-0.23282278269952794,-0.04775138891843566,-0.010231690637892048,10392.304845413264,2000.0,20000.0,42000,14000.0,10392.304845413264,1.482534345136552,0,ChannelId_3,airtime,2,UGX,2,0,2,0,-0.09489375825673708,0.4294477817982869,-0.0016632675654343922
CustomerId_2192,-0.22250463815381719,-0.05952933755368234,-0.07881606006462837,6757.711644237764,-5000.0,10000.0,22000,5500.0,3696.845502136473,1.3969271229560958,0,ChannelId_2,airtime,2,UGX,1,0,2,0,0.929436056385569,0.4294477817982869,-0.0016632675654343922
CustomerId_2198,-0.25345907179094945,-0.02640385701705105,0.5026601155098751,0.0,100000.0,100000.0,100000,100000.0,0.0,0.8832837898733554,0,ChannelId_3,financial_services,2,UGX,2,2,2,0,-0.09489375825673708,-0.29348339401586754,-0.0016632675654343922
CustomerId_2204,-0.19155020451668492,0.01700009206920207,0.09194283219280086,56783.167370017574,-250.0,150000.0,218474,31210.571428571428,56733.00728516907,-0.5842685903630451,0,ChannelId_3,financial_services,2,UGX,2,2,2,0,-0.09489375825673708,-0.29348339401586754,-0.0016632675654343922
